surface_m2,nb_pieces,is_maison,revenu_median_mensuel,taux_pauvrete_pct,population_2019,part_jeunes_pct,part_seniors_pct,mois_mutation,distance_transport_m,est_metro_proche,q_Bagatelle / Reynerie,q_Borderouge / Croix-Daurade,q_Capitole / Carmes,q_Côte Pavée / Jolimont,q_Rangueil / Saouzelong,q_Saint-Cyprien / Arènes
20.0,1,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
191.0,7,1,1956.6,18.3,66372,26.5,15.3,8,,,True,False,False,False,False,False
84.0,4,0,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
70.0,4,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
57.0,3,0,2155.0,15.3,70863,28.8,15.8,4,76.2,0.0,False,False,False,False,False,True
107.0,6,1,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
64.0,3,0,1529.5,36.2,105462,32.7,11.3,9,43.6,0.0,False,False,False,False,True,False
40.0,2,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
34.0,1,0,2324.5,16.1,83796,41.1,13.4,2,102.3,0.0,False,False,True,False,False,False
53.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
84.0,4,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
68.0,4,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
43.0,2,0,2155.0,15.3,70863,28.8,15.8,1,243.3,0.0,False,False,False,False,False,True
35.0,2,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
59.0,3,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
61.0,3,0,1935.5,19.1,96734,32.2,13.0,8,142.1,0.0,False,True,False,False,False,False
88.0,3,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
108.0,5,1,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
56.0,3,0,1956.6,18.3,66372,26.5,15.3,11,214.7,1.0,True,False,False,False,False,False
73.0,3,0,1529.5,36.2,105462,32.7,11.3,10,75.3,0.0,False,False,False,False,True,False
72.0,3,0,1935.5,19.1,96734,32.2,13.0,12,165.3,0.0,False,True,False,False,False,False
81.0,3,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,2,148.0,0.0,False,True,False,False,False,False
32.0,1,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
81.0,4,1,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
75.0,4,0,1956.6,18.3,66372,26.5,15.3,5,280.2,0.0,True,False,False,False,False,False
42.0,2,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
45.0,2,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
59.0,3,0,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
43.0,2,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
95.0,3,0,1638.4,25.8,70238,27.7,10.2,9,18.5,0.0,False,False,False,True,False,False
56.0,3,0,1956.6,18.3,66372,26.5,15.3,10,109.5,0.0,True,False,False,False,False,False
45.0,2,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
68.0,4,1,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
48.0,2,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
60.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
87.0,4,0,1935.5,19.1,96734,32.2,13.0,4,115.4,0.0,False,True,False,False,False,False
51.0,2,0,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
40.0,2,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
64.0,4,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
113.0,4,1,1935.5,19.1,96734,32.2,13.0,5,752.1,0.0,False,True,False,False,False,False
75.0,3,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
72.0,3,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
67.0,3,0,1935.5,19.1,96734,32.2,13.0,2,232.0,0.0,False,True,False,False,False,False
31.0,1,0,1935.5,19.1,96734,32.2,13.0,2,125.7,0.0,False,True,False,False,False,False
110.0,4,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
112.0,4,1,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
59.0,3,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
180.0,6,0,2324.5,16.1,83796,41.1,13.4,5,283.2,0.0,False,False,True,False,False,False
106.0,4,1,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
34.0,2,0,1638.4,25.8,70238,27.7,10.2,10,165.1,0.0,False,False,False,True,False,False
162.0,5,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
200.0,5,1,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
54.0,3,0,2324.5,16.1,83796,41.1,13.4,9,152.4,0.0,False,False,True,False,False,False
32.0,2,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
49.0,2,0,1638.4,25.8,70238,27.7,10.2,10,150.3,0.0,False,False,False,True,False,False
89.0,4,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
62.0,3,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
41.0,2,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
71.0,4,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
45.0,2,0,1529.5,36.2,105462,32.7,11.3,5,94.0,0.0,False,False,False,False,True,False
45.0,2,0,1638.4,25.8,70238,27.7,10.2,8,,,False,False,False,True,False,False
50.0,2,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
151.0,7,1,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
41.0,2,0,1935.5,19.1,96734,32.2,13.0,3,317.2,0.0,False,True,False,False,False,False
56.0,3,0,1529.5,36.2,105462,32.7,11.3,12,149.3,0.0,False,False,False,False,True,False
74.0,3,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
45.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
130.0,6,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
99.0,6,1,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
42.0,2,0,1529.5,36.2,105462,32.7,11.3,6,199.3,0.0,False,False,False,False,True,False
19.0,1,0,1529.5,36.2,105462,32.7,11.3,1,31.3,0.0,False,False,False,False,True,False
95.0,3,1,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
49.0,2,0,1935.5,19.1,96734,32.2,13.0,5,131.8,1.0,False,True,False,False,False,False
89.0,4,0,2324.5,16.1,83796,41.1,13.4,11,95.3,0.0,False,False,True,False,False,False
66.0,4,0,2155.0,15.3,70863,28.8,15.8,1,43.5,0.0,False,False,False,False,False,True
35.0,1,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
170.0,6,1,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
50.0,2,1,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
44.0,2,0,1529.5,36.2,105462,32.7,11.3,7,102.2,0.0,False,False,False,False,True,False
44.0,3,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
55.0,4,0,2324.5,16.1,83796,41.1,13.4,4,193.2,0.0,False,False,True,False,False,False
54.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
58.0,3,0,2324.5,16.1,83796,41.1,13.4,3,215.5,0.0,False,False,True,False,False,False
56.0,3,0,2155.0,15.3,70863,28.8,15.8,7,99.8,0.0,False,False,False,False,False,True
177.0,5,1,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
10.0,1,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
49.0,3,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
30.0,1,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
44.0,2,0,1638.4,25.8,70238,27.7,10.2,12,184.7,0.0,False,False,False,True,False,False
18.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
66.0,3,0,2155.0,15.3,70863,28.8,15.8,2,,,False,False,False,False,False,True
35.0,2,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
95.0,4,1,1935.5,19.1,96734,32.2,13.0,9,60.5,0.0,False,True,False,False,False,False
33.0,1,0,1935.5,19.1,96734,32.2,13.0,10,33.9,0.0,False,True,False,False,False,False
79.0,4,1,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
48.0,2,0,2324.5,16.1,83796,41.1,13.4,11,138.4,0.0,False,False,True,False,False,False
112.0,3,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
31.0,2,0,1638.4,25.8,70238,27.7,10.2,1,89.2,0.0,False,False,False,True,False,False
36.0,2,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
50.0,2,0,1935.5,19.1,96734,32.2,13.0,6,164.6,0.0,False,True,False,False,False,False
29.0,2,0,1638.4,25.8,70238,27.7,10.2,9,83.1,0.0,False,False,False,True,False,False
40.0,3,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
86.0,4,0,2324.5,16.1,83796,41.1,13.4,2,,,False,False,True,False,False,False
64.0,3,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
110.0,5,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
73.0,4,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
81.0,4,1,1935.5,19.1,96734,32.2,13.0,10,156.3,0.0,False,True,False,False,False,False
61.0,3,0,1935.5,19.1,96734,32.2,13.0,2,63.7,0.0,False,True,False,False,False,False
29.0,1,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
70.0,3,0,1638.4,25.8,70238,27.7,10.2,8,,,False,False,False,True,False,False
41.0,2,0,1956.6,18.3,66372,26.5,15.3,4,,,True,False,False,False,False,False
86.0,4,0,2324.5,16.1,83796,41.1,13.4,11,96.8,0.0,False,False,True,False,False,False
21.0,1,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
72.0,3,0,1638.4,25.8,70238,27.7,10.2,8,,,False,False,False,True,False,False
59.0,3,0,2155.0,15.3,70863,28.8,15.8,4,312.8,0.0,False,False,False,False,False,True
54.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
66.0,4,1,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
75.0,3,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
93.0,5,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
122.0,4,1,1529.5,36.2,105462,32.7,11.3,7,165.9,0.0,False,False,False,False,True,False
50.0,2,0,2324.5,16.1,83796,41.1,13.4,8,214.0,0.0,False,False,True,False,False,False
37.0,2,0,1529.5,36.2,105462,32.7,11.3,4,,,False,False,False,False,True,False
56.0,3,1,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
49.0,2,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
40.0,2,0,1529.5,36.2,105462,32.7,11.3,8,175.0,0.0,False,False,False,False,True,False
108.0,4,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
55.0,2,0,2324.5,16.1,83796,41.1,13.4,12,203.2,0.0,False,False,True,False,False,False
49.0,2,0,2324.5,16.1,83796,41.1,13.4,7,144.8,0.0,False,False,True,False,False,False
65.0,4,0,1529.5,36.2,105462,32.7,11.3,3,223.0,0.0,False,False,False,False,True,False
62.0,3,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
49.0,2,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
20.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
79.0,3,0,1529.5,36.2,105462,32.7,11.3,12,144.5,0.0,False,False,False,False,True,False
18.0,1,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
60.0,3,0,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
80.0,4,1,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
81.0,5,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
83.0,4,0,1529.5,36.2,105462,32.7,11.3,9,170.7,0.0,False,False,False,False,True,False
64.0,3,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
58.0,3,0,1529.5,36.2,105462,32.7,11.3,11,161.9,0.0,False,False,False,False,True,False
64.0,4,0,1529.5,36.2,105462,32.7,11.3,5,79.9,0.0,False,False,False,False,True,False
70.0,3,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
55.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
105.0,4,1,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
33.0,2,0,1529.5,36.2,105462,32.7,11.3,5,14.6,0.0,False,False,False,False,True,False
99.0,5,0,1935.5,19.1,96734,32.2,13.0,1,100.8,0.0,False,True,False,False,False,False
58.0,3,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
84.0,4,1,1529.5,36.2,105462,32.7,11.3,11,138.4,0.0,False,False,False,False,True,False
88.0,4,0,1638.4,25.8,70238,27.7,10.2,2,81.3,0.0,False,False,False,True,False,False
25.0,1,0,2155.0,15.3,70863,28.8,15.8,3,456.0,0.0,False,False,False,False,False,True
66.0,3,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
202.0,7,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
81.0,6,1,1638.4,25.8,70238,27.7,10.2,4,246.7,0.0,False,False,False,True,False,False
60.0,2,0,2155.0,15.3,70863,28.8,15.8,3,231.2,0.0,False,False,False,False,False,True
76.0,5,0,1956.6,18.3,66372,26.5,15.3,2,94.0,0.0,True,False,False,False,False,False
41.0,2,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
37.0,1,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
89.0,5,1,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
15.0,1,0,1638.4,25.8,70238,27.7,10.2,7,155.8,0.0,False,False,False,True,False,False
54.0,3,0,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
130.0,5,1,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
28.0,2,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
25.0,2,1,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
68.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
71.0,3,1,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
113.0,5,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
82.0,4,1,1529.5,36.2,105462,32.7,11.3,8,74.5,0.0,False,False,False,False,True,False
56.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
18.0,1,0,2155.0,15.3,70863,28.8,15.8,11,23.5,0.0,False,False,False,False,False,True
38.0,2,0,1935.5,19.1,96734,32.2,13.0,11,72.8,0.0,False,True,False,False,False,False
63.0,3,0,2155.0,15.3,70863,28.8,15.8,10,118.2,0.0,False,False,False,False,False,True
57.0,3,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
140.0,6,1,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
70.0,3,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
75.0,3,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
56.0,4,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
39.0,2,0,2155.0,15.3,70863,28.8,15.8,10,166.3,0.0,False,False,False,False,False,True
42.0,2,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
59.0,3,0,1935.5,19.1,96734,32.2,13.0,12,113.5,0.0,False,True,False,False,False,False
26.0,1,0,2324.5,16.1,83796,41.1,13.4,7,64.9,0.0,False,False,True,False,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
67.0,3,0,1935.5,19.1,96734,32.2,13.0,5,13.9,0.0,False,True,False,False,False,False
52.0,2,0,1529.5,36.2,105462,32.7,11.3,8,115.5,0.0,False,False,False,False,True,False
55.0,3,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
28.0,1,0,2324.5,16.1,83796,41.1,13.4,7,99.0,0.0,False,False,True,False,False,False
67.0,3,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
31.0,1,0,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
80.0,4,0,1638.4,25.8,70238,27.7,10.2,4,68.2,0.0,False,False,False,True,False,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,10,97.9,0.0,False,False,False,False,True,False
17.0,1,0,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
87.0,3,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
65.0,3,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
16.0,1,0,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
62.0,3,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
29.0,2,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
24.0,1,0,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
66.0,4,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
73.0,4,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
47.0,3,0,1638.4,25.8,70238,27.7,10.2,8,,,False,False,False,True,False,False
68.0,4,0,1956.6,18.3,66372,26.5,15.3,12,63.5,0.0,True,False,False,False,False,False
120.0,5,1,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
65.0,3,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
24.0,1,0,1935.5,19.1,96734,32.2,13.0,4,67.6,0.0,False,True,False,False,False,False
97.0,4,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
48.0,2,0,1956.6,18.3,66372,26.5,15.3,7,251.4,0.0,True,False,False,False,False,False
63.0,3,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
58.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
43.0,2,0,2155.0,15.3,70863,28.8,15.8,11,,,False,False,False,False,False,True
20.0,1,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
43.0,2,0,1529.5,36.2,105462,32.7,11.3,4,28.2,0.0,False,False,False,False,True,False
80.0,4,1,2155.0,15.3,70863,28.8,15.8,11,88.1,0.0,False,False,False,False,False,True
43.0,2,0,2324.5,16.1,83796,41.1,13.4,4,130.3,0.0,False,False,True,False,False,False
64.0,4,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
64.0,2,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
20.0,1,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
65.0,4,0,2155.0,15.3,70863,28.8,15.8,7,102.6,0.0,False,False,False,False,False,True
107.0,4,1,1529.5,36.2,105462,32.7,11.3,3,359.3,0.0,False,False,False,False,True,False
109.0,5,0,1956.6,18.3,66372,26.5,15.3,3,,,True,False,False,False,False,False
24.0,1,0,1529.5,36.2,105462,32.7,11.3,2,,,False,False,False,False,True,False
76.0,4,0,1638.4,25.8,70238,27.7,10.2,11,98.4,0.0,False,False,False,True,False,False
51.0,2,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
77.0,4,1,1956.6,18.3,66372,26.5,15.3,4,,,True,False,False,False,False,False
47.0,2,0,1935.5,19.1,96734,32.2,13.0,9,67.8,0.0,False,True,False,False,False,False
52.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
75.0,4,1,1638.4,25.8,70238,27.7,10.2,11,54.6,0.0,False,False,False,True,False,False
80.0,5,1,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
96.0,5,1,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
73.0,3,0,1529.5,36.2,105462,32.7,11.3,11,137.0,0.0,False,False,False,False,True,False
62.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
82.0,5,1,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
24.0,1,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
50.0,2,0,2324.5,16.1,83796,41.1,13.4,12,36.9,0.0,False,False,True,False,False,False
62.0,3,0,2155.0,15.3,70863,28.8,15.8,11,61.1,0.0,False,False,False,False,False,True
70.0,2,1,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
68.0,2,0,2155.0,15.3,70863,28.8,15.8,6,258.5,0.0,False,False,False,False,False,True
57.0,3,0,1935.5,19.1,96734,32.2,13.0,3,87.5,0.0,False,True,False,False,False,False
31.0,1,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
84.0,4,0,2155.0,15.3,70863,28.8,15.8,3,132.4,0.0,False,False,False,False,False,True
15.0,1,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
26.0,1,0,1935.5,19.1,96734,32.2,13.0,8,121.9,0.0,False,True,False,False,False,False
25.0,1,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
48.0,2,0,1935.5,19.1,96734,32.2,13.0,12,169.1,0.0,False,True,False,False,False,False
57.0,3,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
79.0,4,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
29.0,1,0,2324.5,16.1,83796,41.1,13.4,10,32.3,0.0,False,False,True,False,False,False
41.0,2,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
101.0,5,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
64.0,3,0,2324.5,16.1,83796,41.1,13.4,11,97.9,0.0,False,False,True,False,False,False
108.0,5,1,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
63.0,3,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
45.0,2,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
22.0,1,0,2324.5,16.1,83796,41.1,13.4,11,89.7,0.0,False,False,True,False,False,False
150.0,6,1,1638.4,25.8,70238,27.7,10.2,6,166.7,0.0,False,False,False,True,False,False
25.0,1,0,2324.5,16.1,83796,41.1,13.4,2,164.5,0.0,False,False,True,False,False,False
131.0,5,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,7,215.9,0.0,False,True,False,False,False,False
80.0,3,0,2155.0,15.3,70863,28.8,15.8,10,25.3,0.0,False,False,False,False,False,True
84.0,4,0,2155.0,15.3,70863,28.8,15.8,9,116.0,0.0,False,False,False,False,False,True
164.0,4,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
88.0,4,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
40.0,2,0,2324.5,16.1,83796,41.1,13.4,1,96.8,0.0,False,False,True,False,False,False
23.0,1,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
74.0,4,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
55.0,4,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
